League,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,TestX
English Premier League,22/08/10,Newcastle,Aston Villa,6.0,0.0,H,398
English Premier League,23/08/10,Man City,Liverpool,3.0,0.0,H,399
English Premier League,28/08/10,Blackburn,Arsenal,1.0,2.0,A,400
English Premier League,28/08/10,Blackpool,Fulham,2.0,2.0,D,401
English Premier League,28/08/10,Chelsea,Stoke,2.0,0.0,H,402
English Premier League,28/08/10,Man United,West Ham,3.0,0.0,H,403
English Premier League,28/08/10,Tottenham,Wigan,0.0,1.0,A,404
English Premier League,28/08/10,Wolves,Newcastle,1.0,1.0,D,405
English Premier League,29/08/10,Aston Villa,Everton,1.0,0.0,H,406
English Premier League,29/08/10,Bolton,Birmingham,2.0,2.0,D,407
English Premier League,29/08/10,Liverpool,West Brom,1.0,0.0,H,408
English Premier League,29/08/10,Sunderland,Man City,1.0,0.0,H,409
English Premier League,11/09/10,Arsenal,Bolton,4.0,1.0,H,410
English Premier League,11/09/10,Everton,Man United,3.0,3.0,D,411
English Premier League,11/09/10,Fulham,Wolves,2.0,1.0,H,412
English Premier League,11/09/10,Man City,Blackburn,1.0,1.0,D,413
English Premier League,11/09/10,Newcastle,Blackpool,0.0,2.0,A,414
English Premier League,11/09/10,West Brom,Tottenham,1.0,1.0,D,415
English Premier League,11/09/10,West Ham,Chelsea,1.0,3.0,A,416
English Premier League,11/09/10,Wigan,Sunderland,1.0,1.0,D,417
English Premier League,12/09/10,Birmingham,Liverpool,0.0,0.0,D,418
English Premier League,13/09/10,Stoke,Aston Villa,2.0,1.0,H,419
English Premier League,18/09/10,Aston Villa,Bolton,1.0,1.0,D,420
English Premier League,18/09/10,Blackburn,Fulham,1.0,1.0,D,421
English Premier League,18/09/10,Everton,Newcastle,0.0,1.0,A,422
English Premier League,18/09/10,Stoke,West Ham,1.0,1.0,D,423
English Premier League,18/09/10,Sunderland,Arsenal,1.0,1.0,D,424
English Premier League,18/09/10,Tottenham,Wolves,3.0,1.0,H,425
English Premier League,18/09/10,West Brom,Birmingham,3.0,1.0,H,426
English Premier League,19/09/10,Chelsea,Blackpool,4.0,0.0,H,427
English Premier League,19/09/10,Man United,Liverpool,3.0,2.0,H,428
English Premier League,19/09/10,Wigan,Man City,0.0,2.0,A,429
English Premier League,25/09/10,Arsenal,West Brom,2.0,3.0,A,430
English Premier League,25/09/10,Birmingham,Wigan,0.0,0.0,D,431
English Premier League,25/09/10,Blackpool,Blackburn,1.0,2.0,A,432
English Premier League,25/09/10,Fulham,Everton,0.0,0.0,D,433
English Premier League,25/09/10,Liverpool,Sunderland,2.0,2.0,D,434
English Premier League,25/09/10,Man City,Chelsea,1.0,0.0,H,435
English Premier League,25/09/10,West Ham,Tottenham,1.0,0.0,H,436
English Premier League,26/09/10,Bolton,Man United,2.0,2.0,D,437
English Premier League,26/09/10,Newcastle,Stoke,1.0,2.0,A,438
English Premier League,26/09/10,Wolves,Aston Villa,1.0,2.0,A,439
English Premier League,02/10/10,Birmingham,Everton,0.0,2.0,A,440
English Premier League,02/10/10,Stoke,Blackburn,1.0,0.0,H,441
English Premier League,02/10/10,Sunderland,Man United,0.0,0.0,D,442
English Premier League,02/10/10,Tottenham,Aston Villa,2.0,1.0,H,443
English Premier League,02/10/10,West Brom,Bolton,1.0,1.0,D,444
English Premier League,02/10/10,West Ham,Fulham,1.0,1.0,D,445
English Premier League,02/10/10,Wigan,Wolves,2.0,0.0,H,446
English Premier League,03/10/10,Chelsea,Arsenal,2.0,0.0,H,447
English Premier League,03/10/10,Liverpool,Blackpool,1.0,2.0,A,448
English Premier League,03/10/10,Man City,Newcastle,2.0,1.0,H,449
English Premier League,16/10/10,Arsenal,Birmingham,2.0,1.0,H,450
English Premier League,16/10/10,Aston Villa,Chelsea,0.0,0.0,D,451
English Premier League,16/10/10,Bolton,Stoke,2.0,1.0,H,452
English Premier League,16/10/10,Fulham,Tottenham,1.0,2.0,A,453
English Premier League,16/10/10,Man United,West Brom,2.0,2.0,D,454
English Premier League,16/10/10,Newcastle,Wigan,2.0,2.0,D,455
English Premier League,16/10/10,Wolves,West Ham,1.0,1.0,D,456
English Premier League,17/10/10,Blackpool,Man City,2.0,3.0,A,457
English Premier League,17/10/10,Everton,Liverpool,2.0,0.0,H,458
English Premier League,18/10/10,Blackburn,Sunderland,0.0,0.0,D,459
English Premier League,23/10/10,Birmingham,Blackpool,2.0,0.0,H,460
English Premier League,23/10/10,Chelsea,Wolves,2.0,0.0,H,461
English Premier League,23/10/10,Sunderland,Aston Villa,1.0,0.0,H,462
English Premier League,23/10/10,Tottenham,Everton,1.0,1.0,D,463
English Premier League,23/10/10,West Brom,Fulham,2.0,1.0,H,464
English Premier League,23/10/10,West Ham,Newcastle,1.0,2.0,A,465
English Premier League,23/10/10,Wigan,Bolton,1.0,1.0,D,466
English Premier League,24/10/10,Liverpool,Blackburn,2.0,1.0,H,467
English Premier League,24/10/10,Man City,Arsenal,0.0,3.0,A,468
English Premier League,24/10/10,Stoke,Man United,1.0,2.0,A,469
English Premier League,30/10/10,Arsenal,West Ham,1.0,0.0,H,470
English Premier League,30/10/10,Blackburn,Chelsea,1.0,2.0,A,471
English Premier League,30/10/10,Everton,Stoke,1.0,0.0,H,472
English Premier League,30/10/10,Fulham,Wigan,2.0,0.0,H,473
English Premier League,30/10/10,Man United,Tottenham,2.0,0.0,H,474
English Premier League,30/10/10,Wolves,Man City,2.0,1.0,H,475
English Premier League,31/10/10,Aston Villa,Birmingham,0.0,0.0,D,476
English Premier League,31/10/10,Bolton,Liverpool,0.0,1.0,A,477
English Premier League,31/10/10,Newcastle,Sunderland,5.0,1.0,H,478
English Premier League,01/11/10,Blackpool,West Brom,2.0,1.0,H,479
English Premier League,06/11/10,Birmingham,West Ham,2.0,2.0,D,480
English Premier League,06/11/10,Blackburn,Wigan,2.0,1.0,H,481
English Premier League,06/11/10,Blackpool,Everton,2.0,2.0,D,482
English Premier League,06/11/10,Bolton,Tottenham,4.0,2.0,H,483
English Premier League,06/11/10,Fulham,Aston Villa,1.0,1.0,D,484
English Premier League,06/11/10,Man United,Wolves,2.0,1.0,H,485
English Premier League,06/11/10,Sunderland,Stoke,2.0,0.0,H,486
English Premier League,07/11/10,Arsenal,Newcastle,0.0,1.0,A,487
English Premier League,07/11/10,Liverpool,Chelsea,2.0,0.0,H,488
English Premier League,07/11/10,West Brom,Man City,0.0,2.0,A,489
English Premier League,09/11/10,Stoke,Birmingham,3.0,2.0,H,490
English Premier League,09/11/10,Tottenham,Sunderland,1.0,1.0,D,491
English Premier League,10/11/10,Aston Villa,Blackpool,3.0,2.0,H,492
English Premier League,10/11/10,Chelsea,Fulham,1.0,0.0,H,493
English Premier League,10/11/10,Everton,Bolton,1.0,1.0,D,494
English Premier League,10/11/10,Man City,Man United,0.0,0.0,D,495
English Premier League,10/11/10,Newcastle,Blackburn,1.0,2.0,A,496
English Premier League,10/11/10,West Ham,West Brom,2.0,2.0,D,497
English Premier League,10/11/10,Wigan,Liverpool,1.0,1.0,D,498
English Premier League,10/11/10,Wolves,Arsenal,0.0,2.0,A,499
English Premier League,13/11/10,Aston Villa,Man United,2.0,2.0,D,500
English Premier League,13/11/10,Man City,Birmingham,0.0,0.0,D,501
English Premier League,13/11/10,Newcastle,Fulham,0.0,0.0,D,502
English Premier League,13/11/10,Stoke,Liverpool,2.0,0.0,H,503
English Premier League,13/11/10,Tottenham,Blackburn,4.0,2.0,H,504
English Premier League,13/11/10,West Ham,Blackpool,0.0,0.0,D,505
English Premier League,13/11/10,Wigan,West Brom,1.0,0.0,H,506
English Premier League,13/11/10,Wolves,Bolton,2.0,3.0,A,507
English Premier League,14/11/10,Chelsea,Sunderland,0.0,3.0,A,508
English Premier League,14/11/10,Everton,Arsenal,1.0,2.0,A,509
English Premier League,20/11/10,Arsenal,Tottenham,2.0,3.0,A,510
English Premier League,20/11/10,Birmingham,Chelsea,1.0,0.0,H,511
English Premier League,20/11/10,Blackpool,Wolves,2.0,1.0,H,512
English Premier League,20/11/10,Bolton,Newcastle,5.0,1.0,H,513
English Premier League,20/11/10,Liverpool,West Ham,3.0,0.0,H,514
English Premier League,20/11/10,Man United,Wigan,2.0,0.0,H,515
English Premier League,20/11/10,West Brom,Stoke,0.0,3.0,A,516
English Premier League,21/11/10,Blackburn,Aston Villa,2.0,0.0,H,517
English Premier League,21/11/10,Fulham,Man City,1.0,4.0,A,518
English Premier League,22/11/10,Sunderland,Everton,2.0,2.0,D,519
English Premier League,27/11/10,Aston Villa,Arsenal,2.0,4.0,A,520
English Premier League,27/11/10,Bolton,Blackpool,2.0,2.0,D,521
English Premier League,27/11/10,Everton,West Brom,1.0,4.0,A,522
English Premier League,27/11/10,Fulham,Birmingham,1.0,1.0,D,523
English Premier League,27/11/10,Man United,Blackburn,7.0,1.0,H,524
English Premier League,27/11/10,Stoke,Man City,1.0,1.0,D,525
English Premier League,27/11/10,West Ham,Wigan,3.0,1.0,H,526
English Premier League,27/11/10,Wolves,Sunderland,3.0,2.0,H,527
English Premier League,28/11/10,Newcastle,Chelsea,1.0,1.0,D,528
English Premier League,28/11/10,Tottenham,Liverpool,2.0,1.0,H,529
English Premier League,04/12/10,Arsenal,Fulham,2.0,1.0,H,530
English Premier League,04/12/10,Birmingham,Tottenham,1.0,1.0,D,531
English Premier League,04/12/10,Blackburn,Wolves,3.0,0.0,H,532
English Premier League,04/12/10,Chelsea,Everton,1.0,1.0,D,533
English Premier League,04/12/10,Man City,Bolton,1.0,0.0,H,534
English Premier League,04/12/10,Wigan,Stoke,2.0,2.0,D,535
English Premier League,05/12/10,Sunderland,West Ham,1.0,0.0,H,536
English Premier League,05/12/10,West Brom,Newcastle,3.0,1.0,H,537
English Premier League,06/12/10,Liverpool,Aston Villa,3.0,0.0,H,538
English Premier League,11/12/10,Aston Villa,West Brom,2.0,1.0,H,539
English Premier League,11/12/10,Everton,Wigan,0.0,0.0,D,540
English Premier League,11/12/10,Fulham,Sunderland,0.0,0.0,D,541
English Premier League,11/12/10,Newcastle,Liverpool,3.0,1.0,H,542
English Premier League,11/12/10,Stoke,Blackpool,0.0,1.0,A,543
English Premier League,11/12/10,West Ham,Man City,1.0,3.0,A,544
English Premier League,12/12/10,Bolton,Blackburn,2.0,1.0,H,545
English Premier League,12/12/10,Tottenham,Chelsea,1.0,1.0,D,546
English Premier League,12/12/10,Wolves,Birmingham,1.0,0.0,H,547
English Premier League,13/12/10,Man United,Arsenal,1.0,0.0,H,548
English Premier League,18/12/10,Blackburn,West Ham,1.0,1.0,D,549
English Premier League,18/12/10,Sunderland,Bolton,1.0,0.0,H,550
English Premier League,20/12/10,Man City,Everton,1.0,2.0,A,551
English Premier League,26/12/10,Aston Villa,Tottenham,1.0,2.0,A,552
English Premier League,26/12/10,Blackburn,Stoke,0.0,2.0,A,553
English Premier League,26/12/10,Bolton,West Brom,2.0,0.0,H,554
English Premier League,26/12/10,Fulham,West Ham,1.0,3.0,A,555
English Premier League,26/12/10,Man United,Sunderland,2.0,0.0,H,556
English Premier League,26/12/10,Newcastle,Man City,1.0,3.0,A,557
English Premier League,26/12/10,Wolves,Wigan,1.0,2.0,A,558
English Premier League,27/12/10,Arsenal,Chelsea,3.0,1.0,H,559
English Premier League,28/12/10,Birmingham,Man United,1.0,1.0,D,560
English Premier League,28/12/10,Man City,Aston Villa,4.0,0.0,H,561
English Premier League,28/12/10,Stoke,Fulham,0.0,2.0,A,562
English Premier League,28/12/10,Sunderland,Blackpool,0.0,2.0,A,563
English Premier League,28/12/10,Tottenham,Newcastle,2.0,0.0,H,564
English Premier League,28/12/10,West Brom,Blackburn,1.0,3.0,A,565
English Premier League,28/12/10,West Ham,Everton,1.0,1.0,D,566
English Premier League,29/12/10,Chelsea,Bolton,1.0,0.0,H,567
English Premier League,29/12/10,Liverpool,Wolves,0.0,1.0,A,568
English Premier League,29/12/10,Wigan,Arsenal,2.0,2.0,D,569
English Premier League,01/01/11,Birmingham,Arsenal,0.0,3.0,A,570
English Premier League,01/01/11,Liverpool,Bolton,2.0,1.0,H,571
English Premier League,01/01/11,Man City,Blackpool,1.0,0.0,H,572
English Premier League,01/01/11,Stoke,Everton,2.0,0.0,H,573
English Premier League,01/01/11,Sunderland,Blackburn,3.0,0.0,H,574
English Premier League,01/01/11,Tottenham,Fulham,1.0,0.0,H,575
English Premier League,01/01/11,West Brom,Man United,1.0,2.0,A,576
English Premier League,01/01/11,West Ham,Wolves,2.0,0.0,H,577
English Premier League,02/01/11,Chelsea,Aston Villa,3.0,3.0,D,578
English Premier League,02/01/11,Wigan,Newcastle,0.0,1.0,A,579
English Premier League,04/01/11,Blackpool,Birmingham,1.0,2.0,A,580
English Premier League,04/01/11,Fulham,West Brom,3.0,0.0,H,581
English Premier League,04/01/11,Man United,Stoke,2.0,1.0,H,582
English Premier League,05/01/11,Arsenal,Man City,0.0,0.0,D,583
English Premier League,05/01/11,Aston Villa,Sunderland,0.0,1.0,A,584
English Premier League,05/01/11,Blackburn,Liverpool,3.0,1.0,H,585
English Premier League,05/01/11,Bolton,Wigan,1.0,1.0,D,586
English Premier League,05/01/11,Everton,Tottenham,2.0,1.0,H,587
English Premier League,05/01/11,Newcastle,West Ham,5.0,0.0,H,588
English Premier League,05/01/11,Wolves,Chelsea,1.0,0.0,H,589
English Premier League,12/01/11,Blackpool,Liverpool,2.0,1.0,H,590
English Premier League,15/01/11,Chelsea,Blackburn,2.0,0.0,H,591
English Premier League,15/01/11,Man City,Wolves,4.0,3.0,H,592
English Premier League,15/01/11,Stoke,Bolton,2.0,0.0,H,593
English Premier League,15/01/11,West Brom,Blackpool,3.0,2.0,H,594
English Premier League,15/01/11,West Ham,Arsenal,0.0,3.0,A,595
English Premier League,15/01/11,Wigan,Fulham,1.0,1.0,D,596
English Premier League,16/01/11,Birmingham,Aston Villa,1.0,1.0,D,597
English Premier League,16/01/11,Liverpool,Everton,2.0,2.0,D,598
English Premier League,16/01/11,Sunderland,Newcastle,1.0,1.0,D,599
English Premier League,16/01/11,Tottenham,Man United,0.0,0.0,D,600
English Premier League,22/01/11,Arsenal,Wigan,3.0,0.0,H,601
English Premier League,22/01/11,Aston Villa,Man City,1.0,0.0,H,602
English Premier League,22/01/11,Blackpool,Sunderland,1.0,2.0,A,603
English Premier League,22/01/11,Everton,West Ham,2.0,2.0,D,604
English Premier League,22/01/11,Fulham,Stoke,2.0,0.0,H,605
English Premier League,22/01/11,Man United,Birmingham,5.0,0.0,H,606
English Premier League,22/01/11,Newcastle,Tottenham,1.0,1.0,D,607
English Premier League,22/01/11,Wolves,Liverpool,0.0,3.0,A,608
English Premier League,23/01/11,Blackburn,West Brom,2.0,0.0,H,609
English Premier League,24/01/11,Bolton,Chelsea,0.0,4.0,A,610
English Premier League,25/01/11,Blackpool,Man United,2.0,3.0,A,611
English Premier League,25/01/11,Wigan,Aston Villa,1.0,2.0,A,612
English Premier League,26/01/11,Liverpool,Fulham,1.0,0.0,H,613
English Premier League,01/02/11,Arsenal,Everton,2.0,1.0,H,614
English Premier League,01/02/11,Man United,Aston Villa,3.0,1.0,H,615
English Premier League,01/02/11,Sunderland,Chelsea,2.0,4.0,A,616
English Premier League,01/02/11,West Brom,Wigan,2.0,2.0,D,617
English Premier League,02/02/11,Birmingham,Man City,2.0,2.0,D,618
English Premier League,02/02/11,Blackburn,Tottenham,0.0,1.0,A,619
English Premier League,02/02/11,Blackpool,West Ham,1.0,3.0,A,620
English Premier League,02/02/11,Bolton,Wolves,1.0,0.0,H,621
English Premier League,02/02/11,Fulham,Newcastle,1.0,0.0,H,622
English Premier League,02/02/11,Liverpool,Stoke,2.0,0.0,H,623
English Premier League,05/02/11,Aston Villa,Fulham,2.0,2.0,D,624
English Premier League,05/02/11,Everton,Blackpool,5.0,3.0,H,625
English Premier League,05/02/11,Man City,West Brom,3.0,0.0,H,626
English Premier League,05/02/11,Newcastle,Arsenal,4.0,4.0,D,627
English Premier League,05/02/11,Stoke,Sunderland,3.0,2.0,H,628
English Premier League,05/02/11,Tottenham,Bolton,2.0,1.0,H,629
English Premier League,05/02/11,Wigan,Blackburn,4.0,3.0,H,630
English Premier League,05/02/11,Wolves,Man United,2.0,1.0,H,631
English Premier League,06/02/11,Chelsea,Liverpool,0.0,1.0,A,632
English Premier League,06/02/11,West Ham,Birmingham,0.0,1.0,A,633
English Premier League,12/02/11,Arsenal,Wolves,2.0,0.0,H,634
English Premier League,12/02/11,Birmingham,Stoke,1.0,0.0,H,635
English Premier League,12/02/11,Blackburn,Newcastle,0.0,0.0,D,636
English Premier League,12/02/11,Blackpool,Aston Villa,1.0,1.0,D,637
English Premier League,12/02/11,Liverpool,Wigan,1.0,1.0,D,638
English Premier League,12/02/11,Man United,Man City,2.0,1.0,H,639
English Premier League,12/02/11,Sunderland,Tottenham,1.0,2.0,A,640
English Premier League,12/02/11,West Brom,West Ham,3.0,3.0,D,641
English Premier League,13/02/11,Bolton,Everton,2.0,0.0,H,642
English Premier League,14/02/11,Fulham,Chelsea,0.0,0.0,D,643
English Premier League,15/02/11,Birmingham,Newcastle,0.0,2.0,A,644
English Premier League,20/02/11,West Brom,Wolves,1.0,1.0,D,645
English Premier League,22/02/11,Blackpool,Tottenham,3.0,1.0,H,646
English Premier League,23/02/11,Arsenal,Stoke,1.0,0.0,H,647
English Premier League,26/02/11,Aston Villa,Blackburn,4.0,1.0,H,648
English Premier League,26/02/11,Everton,Sunderland,2.0,0.0,H,649
English Premier League,26/02/11,Newcastle,Bolton,1.0,1.0,D,650
English Premier League,26/02/11,Wigan,Man United,0.0,4.0,A,651
English Premier League,26/02/11,Wolves,Blackpool,4.0,0.0,H,652
English Premier League,27/02/11,Man City,Fulham,1.0,1.0,D,653
English Premier League,27/02/11,West Ham,Liverpool,3.0,1.0,H,654
English Premier League,28/02/11,Stoke,West Brom,1.0,1.0,D,655
English Premier League,01/03/11,Chelsea,Man United,2.0,1.0,H,656
English Premier League,05/03/11,Arsenal,Sunderland,0.0,0.0,D,657
English Premier League,05/03/11,Birmingham,West Brom,1.0,3.0,A,658
English Premier League,05/03/11,Bolton,Aston Villa,3.0,2.0,H,659
English Premier League,05/03/11,Fulham,Blackburn,3.0,2.0,H,660
English Premier League,05/03/11,Man City,Wigan,1.0,0.0,H,661
English Premier League,05/03/11,Newcastle,Everton,1.0,2.0,A,662
English Premier League,05/03/11,West Ham,Stoke,3.0,0.0,H,663
English Premier League,06/03/11,Liverpool,Man United,3.0,1.0,H,664
English Premier League,06/03/11,Wolves,Tottenham,3.0,3.0,D,665
English Premier League,07/03/11,Blackpool,Chelsea,1.0,3.0,A,666
English Premier League,09/03/11,Everton,Birmingham,1.0,1.0,D,667
English Premier League,19/03/11,Aston Villa,Wolves,0.0,1.0,A,668
English Premier League,19/03/11,Blackburn,Blackpool,2.0,2.0,D,669
English Premier League,19/03/11,Everton,Fulham,2.0,1.0,H,670
English Premier League,19/03/11,Man United,Bolton,1.0,0.0,H,671
English Premier League,19/03/11,Stoke,Newcastle,4.0,0.0,H,672
English Premier League,19/03/11,Tottenham,West Ham,0.0,0.0,D,673
English Premier League,19/03/11,West Brom,Arsenal,2.0,2.0,D,674
English Premier League,19/03/11,Wigan,Birmingham,2.0,1.0,H,675
English Premier League,20/03/11,Chelsea,Man City,2.0,0.0,H,676
English Premier League,20/03/11,Sunderland,Liverpool,0.0,2.0,A,677
English Premier League,02/04/11,Arsenal,Blackburn,0.0,0.0,D,678
English Premier League,02/04/11,Birmingham,Bolton,2.0,1.0,H,679
English Premier League,02/04/11,Everton,Aston Villa,2.0,2.0,D,680
English Premier League,02/04/11,Newcastle,Wolves,4.0,1.0,H,681
English Premier League,02/04/11,Stoke,Chelsea,1.0,1.0,D,682
English Premier League,02/04/11,West Brom,Liverpool,2.0,1.0,H,683
English Premier League,02/04/11,West Ham,Man United,2.0,4.0,A,684
English Premier League,02/04/11,Wigan,Tottenham,0.0,0.0,D,685
English Premier League,03/04/11,Fulham,Blackpool,3.0,0.0,H,686
English Premier League,03/04/11,Man City,Sunderland,5.0,0.0,H,687
English Premier League,09/04/11,Blackburn,Birmingham,1.0,1.0,D,688
English Premier League,09/04/11,Bolton,West Ham,3.0,0.0,H,689
English Premier League,09/04/11,Chelsea,Wigan,1.0,0.0,H,690
English Premier League,09/04/11,Man United,Fulham,2.0,0.0,H,691
English Premier League,09/04/11,Sunderland,West Brom,2.0,3.0,A,692
English Premier League,09/04/11,Tottenham,Stoke,3.0,2.0,H,693
English Premier League,09/04/11,Wolves,Everton,0.0,3.0,A,694
English Premier League,10/04/11,Aston Villa,Newcastle,1.0,0.0,H,695
English Premier League,10/04/11,Blackpool,Arsenal,1.0,3.0,A,696
English Premier League,11/04/11,Liverpool,Man City,3.0,0.0,H,697
English Premier League,16/04/11,Birmingham,Sunderland,2.0,0.0,H,698
English Premier League,16/04/11,Blackpool,Wigan,1.0,3.0,A,699
English Premier League,16/04/11,Everton,Blackburn,2.0,0.0,H,700
English Premier League,16/04/11,West Brom,Chelsea,1.0,3.0,A,701
English Premier League,16/04/11,West Ham,Aston Villa,1.0,2.0,A,702
